x;y;comment_class
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,714941;55,770694;-1
37,717932;55,762576;-1
37,701834;55,765113;-1
37,717106;55,751639;-1
37,683949;55,750884;-1
37,685934;55,751193;-1
37,717258;55,812727;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
37,68235;55,751634;-1
37,683616;55,751325;-1
37,685934;55,751193;-1
37,683949;55,750884;-1
